64,29396116,1,6,2016,1,0,0,0,0,0
65,29020808,26,12,2011,1,0,0,0,0,0
66,28510459,7,8,2018,1,0,0,0,0,4
67,28364826,18,3,2019,1,0,0,0,0,4
68,27971100,1,8,2017,1,0,0,0,0,2
69,27393015,29,2,2016,1,1,0,0,0,0
70,26892897,5,5,2013,1,0,0,0,0,1
71,26372781,1,1,2017,1,0,0,0,0,1
72,26183992,1,6,2011,1,0,0,0,0,0
73,26151608,31,5,2018,1,0,0,0,0,1
74,25692862,13,1,2020,1,0,0,0,0,2
75,24853850,19,5,2015,1,0,0,0,0,4
76,24842001,25,7,2019,1,0,0,0,0,1
77,24500011,14,10,2020,1,0,0,0,0,1
78,24451312,29,9,2016,0,1,0,0,0,1
79,23927853,12,1,2020,1,1,0,0,0,1
80,23205290,20,2,2019,1,0,0,0,0,4
81,23165793,13,12,2018,1,0,0,0,0,4
82,23040238,13,5,2022,1,0,0,0,0,1
83,22802117,20,2,2020,1,0,0,0,0,1
84,22527655,24,3,2021,1,0,0,0,0,1
85,22526334,10,10,2016,0,0,0,0,0,3
86,22437749,10,7,2018,1,0,0,0,0,4
87,22424472,1,5,2019,0,0,0,0,0,3
88,22281337,1,11,2015,1,0,0,0,0,6
89,22229637,21,5,2022,1,0,0,0,0,1
90,21149008,1,1,2012,0,0,0,0,0,3
91,20949825,21,3,2021,1,0,0,0,0,1
92,20727771,14,3,2019,1,0,0,0,0,4
93,20580060,5,12,2017,1,0,0,0,0,1
94,20529819,17,9,2020,1,0,0,0,0,4
95,20339937,25,2,2021,1,0,0,0,0,1
96,20154583,23,5,2021,1,0,0,0,0,1
97,20012235,13,4,2020,1,0,0,0,0,2
98,19611022,28,2,2018,1,0,0,0,0,4
99,19531820,1,6,2018,1,0,0,0,0,4
100,19218203,9,3,2022,0,0,0,0,0,1
101,18241518,15,2,2019,1,0,0,0,0,4
102,17979961,27,6,2017,1,0,0,0,0,4
103,17551044,1,7,2012,1,0,0,0,0,2
104,17204697,3,1,2019,1,0,0,0,0,4
105,16717854,1,12,2018,1,0,0,0,0,5
106,16630988,10,9,2014,0,0,0,0,0,0
107,16472873,17,5,2017,1,0,0,0,0,2
108,15453048,1,4,2019,1,0,0,0,0,4
109,15074786,23,8,2015,1,0,0,0,0,1
110,15025407,1,7,2018,1,0,0,0,0,4
111,15003961,13,9,2021,1,0,0,0,0,1
112,14936670,1,3,2015,1,0,0,0,0,2
113,14867999,5,7,2018,1,0,0,0,0,4
114,14610585,22,6,2020,1,0,0,0,0,4
115,13873674,1,1,2014,0,0,0,0,0,3
116,13369666,23,10,2017,1,0,0,0,0,4
117,13258797,2,6,2013,1,0,0,0,0,2
118,12865609,8,8,2016,1,0,0,0,0,6
119,11657763,27,6,2016,1,0,0,0,0,4
120,11498146,26,1,2021,0,0,0,0,0,1
121,11010525,8,2,2014,0,0,0,0,0,1
122,10981207,1,2,2018,1,0,0,0,0,4
123,10604307,1,1,2019,1,0,0,0,0,4
124,10371766,1,9,2017,0,0,0,0,0,3
125,10001355,5,11,2021,1,1,0,0,0,2
126,9705172,27,1,2020,1,0,0,0,0,1
127,9363740,5,11,2018,1,0,0,0,0,1
128,9313136,8,5,2014,1,0,0,0,0,1
129,9121434,1,1,2011,0,0,0,0,0,3
130,9052457,11,8,2020,1,0,0,0,0,2
131,8815692,10,2,2020,1,0,0,0,0,4
132,8718404,1,12,2011,0,0,0,0,0,3
133,8661578,22,3,2020,1,0,0,0,0,4
134,8600635,3,11,2013,1,0,0,0,0,5
135,8243604,1,3,2012,1,0,0,0,0,0
136,8234193,1,4,2020,1,0,0,0,0,1
137,8176132,23,12,2016,0,0,0,0,0,1
138,8089103,17,12,2012,1,0,0,0,0,0
139,8032404,13,1,2021,1,0,0,0,0,2
140,7830195,10,7,2011,0,0,0,0,0,3
141,7687679,5,9,2016,1,0,0,1,0,1
142,7633234,28,12,2018,1,0,0,0,0,5
143,7485802,28,12,2011,0,0,0,0,0,3
144,7485802,6,9,2016,0,0,0,0,0,3
145,7476940,25,8,2021,1,0,0,0,0,2
146,7455386,1,6,2021,1,0,0,0,0,5
147,7445067,19,11,2016,1,0,0,1,0,1
148,7327477,24,11,2019,1,0,0,0,0,4
149,7196890,16,9,2015,0,0,0,0,0,1
150,7104998,12,10,2020,1,0,0,0,0,2
151,7089395,1,1,2016,1,0,0,0,0,0
152,7088010,1,8,2012,0,0,0,0,0,4
153,7040725,1,1,2014,1,0,0,0,0,0
154,6844490,17,11,2016,1,0,0,0,0,2
155,6840339,26,7,2019,1,0,0,0,0,4
156,6783158,1,8,2021,1,0,0,0,0,2
157,6706951,28,8,2022,1,0,0,0,0,2
158,6682453,1,1,2022,1,0,0,0,0,1
159,6496778,27,9,2016,0,0,0,0,0,3
160,6486626,29,3,2017,1,0,0,0,0,4
161,6414191,1,1,2012,0,0,0,0,0,3
162,6353564,3,5,2019,1,0,0,0,0,4
163,6137666,1,11,2016,1,0,0,0,0,4
164,6002694,21,8,2019,1,0,0,0,0,2
165,5968783,4,11,2015,1,0,0,0,0,0
166,5915013,22,7,2013,1,0,0,0,0,2
167,5890277,4,9,2020,1,0,0,0,0,4
168,5888405,22,6,2020,1,0,0,0,0,4
169,5814988,22,6,2020,1,0,0,0,0,1
170,5788169,29,10,2018,1,0,0,0,0,1
171,5470063,1,12,2021,1,0,0,0,0,1
172,5274214,13,12,2022,1,0,0,0,0,1
173,5223350,8,4,2021,1,0,0,0,0,1
174,5187305,4,7,2018,1,0,0,0,0,4
175,5176463,16,2,2014,1,0,0,0,0,2
176,5081689,10,9,2016,1,0,0,0,0,5
177,5067990,25,8,2022,1,0,0,0,0,1
178,5033997,1,9,2013,1,0,0,0,0,2
179,5024908,21,12,2011,0,1,0,0,0,3
180,5003937,3,11,2021,1,0,0,0,0,1
181,4946850,8,8,2016,1,0,0,0,0,6
182,4907802,14,12,2015,1,0,0,0,0,0
183,4848734,1,6,2011,1,0,0,0,0,2
184,4845378,14,3,2021,1,0,0,0,0,1
185,4833678,13,11,2015,1,0,1,0,0,2
186,4789599,9,1,2014,1,0,0,0,0,0
187,4775203,22,6,2020,1,0,0,0,0,4
188,4609615,1,1,2014,1,0,0,0,0,1
189,4483605,1,1,2009,1,0,0,0,0,1
190,4418182,6,5,2020,1,0,0,0,0,4
191,4324770,27,1,2021,1,1,0,0,1,0
192,4284538,3,1,2021,1,0,0,0,0,2
193,4261179,14,5,2015,1,0,0,0,0,2
194,4227907,20,1,2019,1,0,0,0,0,4
195,4216063,31,12,2018,1,0,0,0,0,4
196,4195918,23,6,2020,1,0,0,0,0,1
197,4101101,17,12,2019,1,0,0,0,0,5
198,4009640,19,4,2016,1,0,0,0,0,2
199,4007909,27,7,2019,1,0,0,0,0,5
200,3994436,26,12,2018,1,0,0,0,0,4
201,3966871,15,3,2021,1,0,0,0,0,6
202,3924454,28,10,2020,1,0,0,0,0,5
203,3883455,7,3,2012,1,0,0,0,0,1
204,3867997,21,5,2015,1,1,0,0,0,0
205,3830916,8,7,2018,1,0,0,0,0,4
206,3827238,27,12,2015,1,0,0,0,0,2
207,3805863,1,7,2019,1,0,0,0,0,2
208,3756794,23,12,2021,1,0,0,0,0,1
209,3675099,19,12,2020,1,0,0,0,0,1
210,3670561,28,2,2019,1,0,0,0,0,4
211,3619948,17,5,2010,1,0,0,0,0,1
212,3589795,1,7,2018,1,0,0,0,0,4
213,3512952,6,1,2020,1,1,0,0,0,4
214,3474763,11,5,2015,1,0,0,0,0,0
215,3472916,4,9,2016,1,0,0,0,0,5
216,3465259,19,6,2020,1,0,0,0,0,4
217,3439414,4,11,2015,1,0,0,0,0,0
218,3430083,24,10,2015,1,0,0,0,0,4
219,3395101,30,8,2020,1,0,0,0,0,1
220,3385862,19,6,2020,1,0,0,0,0,2
221,3264710,31,7,2016,1,0,0,0,0,2
222,3225080,12,10,2018,1,0,0,0,0,4
223,3122898,22,10,2015,1,0,0,0,0,6
224,3117548,12,10,2021,1,0,0,0,0,0
225,3081321,25,7,2019,1,0,0,0,0,1
226,3073409,10,3,2019,1,0,0,1,0,0
227,2987329,22,3,2021,1,0,0,0,0,2
228,2983472,7,11,2013,1,0,0,0,0,2
229,2964182,28,6,2020,1,0,0,0,0,4
230,2856769,14,7,2020,1,0,0,0,0,4
231,2811929,14,8,2020,1,0,0,0,0,1
232,2789609,16,10,2018,1,0,0,0,0,1
233,2743539,14,8,2019,1,0,0,0,0,1
234,2682650,1,6,2016,1,0,0,0,0,0
235,2660295,20,12,2020,1,0,0,0,0,1
236,2639894,1,1,2011,0,0,0,0,0,3
237,2628148,10,4,2014,1,0,0,0,0,1
238,2520441,26,3,2020,1,0,0,0,0,4
239,2491103,1,7,2016,1,0,0,0,0,2
240,2481121,4,5,2017,1,0,0,0,0,4
241,2479044,2,7,2020,1,0,0,0,0,4
242,2467304,10,10,2018,1,0,0,0,0,1
243,2461696,22,3,2017,1,0,0,0,0,1
244,2460787,1,7,2015,1,0,0,0,0,6
245,2457420,18,9,2018,1,0,0,1,0,1
246,2424784,4,9,2016,1,0,0,0,0,2
247,2376330,11,8,2022,1,0,0,0,0,2
248,2357872,1,12,2016,1,0,0,0,0,0
249,2330735,27,3,2020,1,0,0,0,0,2
250,2330382,1,10,2015,1,0,0,0,0,0
251,2325283,1,1,2018,1,0,0,0,0,1
252,2257930,14,3,2017,1,0,0,0,0,1
253,2247314,7,8,2016,1,0,0,0,0,1
254,2231256,15,5,2017,1,0,0,0,0,1
255,2192857,10,10,2019,1,0,0,0,0,4
256,2191565,15,7,2016,1,0,0,0,0,0
257,2156921,30,1,2018,1,0,0,0,0,4
258,2136520,12,7,2007,1,0,0,0,0,2
259,2107000,18,8,2014,1,0,0,0,0,1
260,2064274,1,3,2015,1,0,0,0,0,2
261,2021984,9,7,2016,1,1,0,0,0,4
262,2013164,13,2,2016,0,1,0,0,0,1
263,1957600,12,4,2016,1,0,0,0,0,1
264,1921722,22,2,2021,1,0,0,0,0,1
265,1906808,7,10,2020,1,0,0,0,0,4
266,1871373,1,3,2016,1,0,0,0,0,6
267,1858124,16,7,2019,1,0,0,0,0,4
268,1834006,20,1,2021,1,0,0,0,0,1
269,1771845,1,2,2016,1,0,0,0,0,6
270,1749806,1,9,2013,1,0,0,0,0,2
271,1697282,1,12,2015,1,0,0,0,0,6
272,1688176,21,1,2018,1,0,0,0,0,5
273,1619544,9,3,2017,1,0,0,0,0,0
274,1604957,14,7,2016,1,0,0,0,0,4
275,1583193,8,10,2021,0,0,0,0,0,1
276,1580933,2,4,2013,1,0,0,0,0,2
277,1580249,27,3,2022,1,0,0,0,0,1
278,1557153,1,12,2022,1,0,0,0,0,1
279,1541284,25,3,2020,1,0,0,0,0,4
280,1535473,29,2,2016,1,0,0,0,0,0
281,1531235,18,5,2016,1,0,0,0,0,2
282,1506242,24,2,2019,1,0,0,0,0,4
283,1488089,4,1,2020,1,0,0,0,0,2
284,1476783,29,2,2016,1,0,0,0,0,0
285,1464271,6,4,2021,1,0,0,0,0,2
286,1460130,12,1,2021,1,0,0,0,0,1
287,1444629,22,6,2020,1,0,0,0,0,4
288,1436486,6,12,2015,1,0,0,0,0,5
289,1436435,21,12,2020,1,0,0,0,0,4
290,1431378,27,2,2020,1,0,0,0,0,4
291,1422717,26,1,2020,1,1,0,0,0,1
292,1414677,1,6,2020,1,0,0,0,0,4
293,1410899,14,3,2015,1,0,0,0,0,4
294,1408078,4,6,2019,1,0,0,0,0,0
295,1398630,14,3,2016,1,1,0,0,0,2
296,1383759,10,8,2014,1,0,0,0,0,2
297,1372550,1,7,2016,1,0,0,0,0,0
298,1370175,1,6,2015,0,1,0,0,0,0
299,1369180,25,6,2020,1,0,0,0,0,4
300,1327567,21,2,2012,1,1,0,0,0,0
301,1324364,29,1,2021,1,0,0,0,0,2
302,1311610,1,6,2016,1,0,0,0,0,6
303,1306723,6,1,2021,1,0,0,0,0,4
304,1304447,29,6,2020,1,0,0,0,0,4
305,1301460,2,10,2020,1,0,0,0,0,4
306,1298651,27,3,2020,1,0,0,0,0,1
307,1296959,25,9,2015,1,0,0,0,0,6
308,1291178,1,1,2009,1,0,0,0,0,2
309,1287073,1,9,2014,1,0,0,0,0,1
310,1284637,19,8,2020,1,0,0,0,0,1
311,1279263,9,7,2018,1,0,0,0,0,1
312,1277761,3,8,2019,1,0,0,0,0,4
313,1274340,27,1,2020,1,0,0,0,0,2
314,1274070,25,9,2015,1,0,0,0,0,6
315,1274051,7,10,2018,1,1,0,0,0,0
316,1270564,17,5,2016,1,1,0,0,0,0
317,1247574,11,12,2010,1,0,0,0,0,0
318,1217166,23,10,2015,1,0,0,0,0,6
319,1197620,25,9,2020,1,0,0,0,0,2
320,1194597,22,4,2014,1,0,0,0,0,2
321,1186564,7,9,2014,1,0,0,0,0,0
322,1173012,1,3,2020,1,0,0,0,0,4
323,1141278,1,8,2013,1,0,0,0,0,2
324,1131636,1,12,2015,1,0,0,0,0,0
325,1131229,1,4,2018,1,0,0,0,0,4
326,1121484,1,1,2020,1,1,0,0,1,0
327,1116256,1,12,2016,1,0,0,0,0,2
328,1107789,30,7,2020,1,0,0,0,0,1
329,1107034,29,10,2021,1,1,0,0,0,0
330,1100089,11,11,2015,1,1,0,0,0,0
331,1079970,1,4,2018,1,0,0,0,0,4
332,1075241,25,6,2020,1,0,0,0,0,1
333,1074948,24,8,2012,1,0,0,0,0,2
334,1073164,15,8,2016,1,0,0,0,0,0
335,1057819,15,2,2014,1,0,0,0,0,0
336,1052753,9,5,2016,1,0,0,0,0,5
337,1047200,7,8,2015,1,0,0,0,0,4
338,1023466,1,1,2017,1,0,0,0,0,6
339,1021790,20,6,2020,1,0,0,0,0,2
340,1020136,4,7,2012,1,0,0,0,0,2
341,999991,1,3,2015,1,1,0,0,0,6
342,995698,1,1,2017,1,0,0,0,0,2
343,995274,1,3,2017,1,0,0,0,0,2
344,990919,9,12,2017,1,0,0,0,0,4
345,988230,28,6,2016,1,0,0,0,0,4
346,985586,16,3,2016,1,0,0,0,0,1
347,972629,18,2,2015,1,0,0,0,0,1
348,942044,19,1,2017,1,1,0,0,0,6
349,938981,31,1,2021,1,0,0,0,0,4
350,919790,15,11,2022,1,0,0,0,0,2
351,917461,19,7,2016,1,0,0,0,0,0
352,890341,1,1,2016,1,0,0,0,0,2
353,880331,1,8,2013,1,0,0,0,0,6
354,879703,1,1,2016,1,0,0,0,0,2
355,878209,20,8,2021,1,0,0,0,0,1
356,871190,23,3,2019,1,0,0,0,0,2
357,859777,24,12,2011,1,0,0,0,0,0
358,857611,16,2,2020,1,0,0,0,0,1
359,855249,9,6,2014,1,0,0,0,0,0
360,846742,24,10,2008,1,0,0,0,0,5
361,845012,30,8,2016,1,0,0,0,0,0
362,830155,1,10,2016,1,0,0,0,0,0
363,819478,24,11,2014,1,0,0,0,0,0
364,816662,1,9,2019,1,0,0,0,0,2
365,808330,5,9,2018,1,0,0,0,0,1
366,800157,1,1,2016,1,0,0,0,0,0
367,790724,1,4,2013,1,1,0,0,0,0
368,783058,1,1,2010,1,0,0,0,0,0
369,780073,9,1,2017,1,0,0,0,0,4
370,777769,26,1,2020,1,0,0,0,0,1
371,777649,7,5,2018,1,0,0,0,0,1
372,777387,23,6,2014,1,0,0,0,0,0
373,776648,1,6,2016,1,0,0,0,0,5
374,776125,1,11,2015,1,0,0,0,0,2
375,768890,23,6,2020,1,0,0,0,0,1
376,764357,28,4,2018,1,0,0,0,0,2
377,762874,7,9,2017,1,0,0,0,0,1
378,760561,30,1,2017,1,0,0,0,0,4
379,756737,8,1,2023,1,0,0,0,0,1
380,751700,30,12,2019,1,0,0,0,0,4
381,749161,21,7,2019,1,0,0,0,0,6
382,746682,22,11,2021,1,0,0,0,0,1
383,745355,30,10,2011,1,0,0,0,0,2
384,738556,11,7,2015,1,0,0,0,0,6
385,735405,27,7,2017,1,0,0,0,0,0
386,709926,1,7,2014,1,0,0,0,0,2
387,707432,1,12,2015,1,0,0,0,0,2
388,699793,14,5,2015,1,0,0,0,0,1
389,686899,8,7,2019,1,0,0,0,0,1
390,669584,1,7,2016,1,0,0,0,0,2
391,660305,1,7,2016,1,0,0,0,0,6
392,657001,28,7,2015,1,0,0,0,0,2
393,655161,7,6,2018,1,0,0,0,0,0
394,652683,11,9,2014,1,0,0,0,0,4
395,648231,13,6,2014,1,0,0,0,0,0
396,645786,1,1,2020,1,0,0,0,0,0
397,637340,16,5,2017,1,0,0,0,0,2
398,637279,17,12,2020,1,0,0,0,0,1
399,620677,18,9,2015,1,0,0,0,0,0
400,616882,8,11,2015,1,0,0,0,0,0
401,616146,11,5,2017,1,0,0,0,0,1
402,612414,1,1,2014,1,0,0,0,0,2
403,611070,19,6,2016,1,0,0,0,0,0
404,606637,17,6,2018,1,0,0,0,0,2
405,599802,22,2,2017,1,0,0,0,0,2
406,599667,21,2,2020,1,0,0,0,0,4
407,599080,6,5,2016,1,0,0,0,0,6
408,590954,25,10,2010,1,0,0,0,0,1
409,583503,1,1,2017,1,0,0,0,0,1
410,583377,28,10,2019,1,0,0,0,0,1
411,582578,22,4,2016,1,0,0,0,0,1
412,575437,7,12,2018,1,0,0,0,0,5
413,568827,1,1,2016,1,0,0,0,0,4
414,568340,1,10,2014,1,0,0,0,0,0
415,564962,1,11,2019,1,0,0,0,0,5
416,561991,1,7,2019,1,0,0,0,0,2
417,547422,24,12,2020,1,0,0,0,0,1
418,542902,12,2,2018,1,1,0,0,0,1
419,535240,8,10,2020,1,0,0,0,0,1
420,533886,4,7,2022,1,0,0,0,0,1
421,530270,26,6,2011,1,0,0,0,0,0
422,530147,11,8,2016,1,0,0,0,0,6
423,518966,3,11,2015,1,0,0,0,0,2
424,512311,28,11,2017,1,0,0,0,0,1
425,505466,26,6,2021,1,0,0,0,0,5
426,504565,1,5,2015,1,0,0,0,0,6
427,503501,1,9,2014,1,0,0,0,0,2
428,501407,22,5,2015,1,0,0,0,0,2
429,499836,7,12,2017,1,0,0,0,0,1
430,498297,28,1,2021,1,0,0,0,0,2
431,494945,28,2,2020,1,0,0,0,0,2
432,492518,19,8,2016,1,0,0,0,0,4
433,483015,1,5,2018,1,0,0,0,0,6
434,478824,3,8,2017,1,0,0,0,0,2
435,471376,23,11,2021,1,0,0,0,0,1
436,471167,15,7,2019,1,0,0,0,0,1
437,465141,8,3,2021,1,0,0,0,0,1
438,464260,1,1,2018,1,0,0,0,0,1
439,458155,25,9,2015,1,0,0,0,0,6
440,453427,11,7,2012,1,0,0,0,0,0
441,452899,1,5,2015,1,0,0,0,0,6
442,447410,1,7,2015,1,0,0,0,0,6
443,444767,1,7,2015,1,0,0,0,0,6
444,444453,26,6,2020,1,0,0,0,0,1
445,444241,26,12,2019,1,0,0,0,0,1
446,444224,5,10,2020,1,0,0,0,0,1
447,442166,22,12,2014,1,0,0,0,0,0
448,441657,5,12,2021,1,0,0,0,1,0
449,437928,31,10,2013,1,0,0,0,0,2
450,435510,7,5,2015,1,0,0,0,0,2
451,432943,25,11,2014,1,0,0,0,0,2
452,432552,1,2,2015,1,0,0,0,0,6
453,428779,25,4,2017,1,0,0,0,0,6
454,422959,26,5,2014,1,0,0,0,0,6
455,420873,1,1,2019,1,0,0,0,0,1
456,411755,24,8,2018,1,1,0,0,0,2
457,408795,2,1,2016,1,0,0,0,0,4
458,400260,15,12,2016,1,0,0,0,0,0
459,398011,13,5,2018,1,0,0,0,0,4
460,396650,5,6,2017,0,0,0,0,0,1
461,396533,17,5,2019,1,0,0,0,0,4
462,395044,14,1,2016,1,0,0,0,0,6
463,386489,10,9,2017,1,0,0,0,0,2
464,380830,31,1,2017,1,1,0,0,0,0
465,377377,28,11,2016,1,1,0,0,0,2
466,375928,12,1,2021,1,1,0,0,0,1
467,370794,5,1,2022,1,1,0,0,0,1
468,368507,1,1,2016,1,0,0,0,0,4
469,367476,2,8,2022,1,0,0,0,0,1
470,366140,5,12,2016,1,0,0,0,0,6
471,362426,2,11,2021,1,0,0,0,0,4
472,358822,16,12,2020,1,0,0,0,0,1
473,352120,12,12,2013,1,0,0,0,0,6
474,349627,14,8,2022,1,0,0,0,0,5
475,348302,11,4,2021,1,0,0,0,0,6
476,342913,3,6,2016,1,0,0,0,0,2
477,341118,1,2,2015,1,0,0,0,0,6
478,339487,11,6,2012,1,0,0,0,0,0
479,327314,2,7,2015,1,0,0,0,0,6
480,326714,3,7,2016,1,0,0,0,0,6
481,321920,25,3,2017,1,0,0,0,0,1
482,314290,28,10,2021,1,0,0,0,0,1
483,307768,6,9,2016,1,0,0,0,0,1
484,305470,28,4,2019,1,0,0,0,0,4
485,303877,28,12,2021,1,1,0,0,0,6
486,297806,7,11,2015,1,0,0,0,0,0
487,297744,18,3,2021,1,1,0,0,0,6
488,290955,10,10,2019,1,1,0,0,0,6
489,287071,21,10,2015,1,1,0,0,0,1
490,285191,21,6,2014,1,0,0,0,0,2
491,281924,12,7,2015,1,0,0,0,0,2
492,275785,1,5,2018,1,0,0,0,0,6
493,269552,29,8,2020,1,0,0,0,0,1
494,269548,15,11,2015,1,0,0,0,0,2
495,266399,13,12,2018,1,0,0,0,0,5
496,265410,30,11,2018,1,0,0,0,0,5
497,263829,12,12,2020,1,0,0,0,0,1
498,263189,2,4,2020,1,0,0,0,0,6
499,261463,25,8,2018,1,0,0,0,0,1
500,254867,1,4,2015,1,0,0,0,0,0
501,252751,6,7,2015,1,0,0,0,0,0
502,252216,4,4,2008,1,0,0,0,0,0
503,251661,11,8,2016,1,0,0,0,0,6
504,242715,21,10,2018,1,0,0,0,0,1
505,240488,14,1,2023,1,0,0,0,0,1
506,238373,13,11,2014,1,0,0,0,0,6
507,236105,25,5,2020,1,0,0,0,0,1
508,235233,17,7,2020,1,0,0,0,0,2
509,228605,27,3,2016,1,0,0,0,0,0
510,228102,13,10,2020,1,0,0,0,0,1
511,227746,5,2,2014,1,0,0,0,0,6
512,226095,11,8,2019,1,0,0,0,0,1
513,224119,10,6,2019,1,0,0,0,0,1
514,213415,29,12,2018,1,0,0,0,0,5
515,205242,11,12,2018,1,0,0,0,0,5
516,202683,3,9,2013,1,0,0,0,0,6
517,197184,1,8,2016,1,0,0,0,0,6
518,191540,25,6,2011,1,0,0,0,0,0
519,188847,18,10,2014,1,0,0,0,0,6
520,188343,28,6,2015,1,0,0,0,0,6
521,188089,22,5,2021,1,0,0,0,0,1
522,186082,30,5,2018,1,1,0,0,0,2
523,182717,1,1,2017,1,0,0,0,0,1
524,181871,21,11,2017,1,0,0,0,0,2
525,180468,30,5,2013,1,0,0,0,0,0
526,179967,4,1,2013,1,0,0,0,0,2
527,179030,1,12,2015,1,1,0,0,0,0
528,178201,3,9,2015,1,1,0,0,0,6
529,174168,6,5,2022,1,0,0,0,0,2
530,173891,27,10,2015,1,0,0,0,0,0
531,166046,1,1,2017,1,0,0,0,0,1
532,166031,19,8,2020,1,0,0,0,0,0
533,161143,26,12,2018,1,0,0,0,0,6
534,158093,29,3,2014,1,0,0,0,0,6
535,157692,19,6,2019,1,0,0,0,0,0
536,149958,6,8,2018,1,0,0,0,0,2
537,149830,24,6,2016,1,1,0,0,0,2
538,148366,4,1,2014,1,0,0,0,0,0
539,144989,21,2,2016,1,0,0,0,0,0
540,143717,4,2,2018,1,0,0,0,0,0
541,143569,1,4,2016,1,0,0,0,0,2
542,140029,14,7,2019,1,0,0,0,0,2
543,139401,1,2,2021,1,0,0,0,0,1
544,139395,26,2,2015,1,0,0,0,0,1
545,134047,21,5,2012,1,0,0,0,0,1
546,130705,16,7,2015,1,0,0,0,0,2
547,119948,27,10,2016,1,0,0,0,0,2
548,117070,19,2,2016,1,0,0,0,0,0
549,116465,8,8,2014,1,0,0,0,0,0
550,112251,30,4,2022,1,0,0,0,0,1
551,112031,17,7,2021,1,0,0,0,0,1
552,111623,15,11,2014,1,0,0,0,0,6
553,111002,8,4,2021,1,0,0,0,0,1
554,110355,1,7,2016,1,0,0,0,0,1
555,110156,5,2,2021,1,0,0,0,0,5
556,109202,21,12,2017,1,0,0,0,0,5
557,108940,16,5,2022,1,0,0,0,0,1
558,108887,15,4,2022,1,0,0,0,0,5
559,107776,27,4,2015,1,0,0,0,0,1
560,107303,9,5,2016,1,1,0,0,0,6
561,104977,20,5,2016,1,0,0,0,0,1
562,104097,22,7,2014,1,0,0,0,0,0
563,101004,29,1,2022,1,0,0,0,0,5
564,97151,28,5,2016,1,0,0,0,0,5
565,95431,13,6,2019,1,0,0,0,0,6
566,94353,8,4,2020,1,0,0,0,0,1
567,93992,31,10,2015,1,0,0,0,0,0
568,93343,1,11,2019,1,0,0,0,0,6
